

-- Schedule for TransitLine with ObjectID 355 --
Route type: Bus
start_time  end_time  weekdays  trip_id  route_id  service_id
08:22:47  08:24:13  MTWTh--Su  israelpublictransportation02052018BSOnly:31936343_010518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181935
08:22:47  08:24:13  ----F--  israelpublictransportation02052018BSOnly:31936798_210518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181940
08:32:47  08:34:13  MTWTh--Su  israelpublictransportation02052018BSOnly:31936344_210518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181939
08:32:47  08:34:13  MTWTh--Su  israelpublictransportation02052018BSOnly:31936344_010518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181935
08:32:47  08:34:13  ----F--  israelpublictransportation02052018BSOnly:31936799_010518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181936
08:32:47  08:34:13  ----F--  israelpublictransportation02052018BSOnly:31936799_210518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181940
08:34:22  08:35:48  MTWTh--Su  israelpublictransportation02052018BSOnly:31940556_210518  israelpublictransportation02052018BSOnly:17545  israelpublictransportation02052018BSOnly:59182209
08:34:22  08:35:48  ----F--  israelpublictransportation02052018BSOnly:31940858_210518  israelpublictransportation02052018BSOnly:17545  israelpublictransportation02052018BSOnly:59182210
08:34:22  08:35:48  ----F--  israelpublictransportation02052018BSOnly:31940858_010518  israelpublictransportation02052018BSOnly:17545  israelpublictransportation02052018BSOnly:59182206
08:34:22  08:35:48  MTWTh--Su  israelpublictransportation02052018BSOnly:31940556_010518  israelpublictransportation02052018BSOnly:17545  israelpublictransportation02052018BSOnly:59182205
08:36:11  08:37:37  ----F--  israelpublictransportation02052018BSOnly:28536980_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182089
08:36:11  08:37:37  MTWTh--Su  israelpublictransportation02052018BSOnly:28536886_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182074
08:36:11  08:37:37  ----F--  israelpublictransportation02052018BSOnly:28536980_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182075
08:36:11  08:37:37  MTWTh--Su  israelpublictransportation02052018BSOnly:28536886_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182088
08:42:47  08:44:13  MTWTh--Su  israelpublictransportation02052018BSOnly:31936345_210518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181939
08:42:47  08:44:13  ----F--  israelpublictransportation02052018BSOnly:31936800_210518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181940
08:42:47  08:44:13  MTWTh--Su  israelpublictransportation02052018BSOnly:31936345_010518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181935
08:42:47  08:44:13  ----F--  israelpublictransportation02052018BSOnly:31936800_010518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181936
08:49:22  08:50:48  ----F--  israelpublictransportation02052018BSOnly:31940859_210518  israelpublictransportation02052018BSOnly:17545  israelpublictransportation02052018BSOnly:59182210
08:49:22  08:50:48  ----F--  israelpublictransportation02052018BSOnly:31940859_010518  israelpublictransportation02052018BSOnly:17545  israelpublictransportation02052018BSOnly:59182206
08:49:22  08:50:48  MTWTh--Su  israelpublictransportation02052018BSOnly:31940557_210518  israelpublictransportation02052018BSOnly:17545  israelpublictransportation02052018BSOnly:59182209
08:49:22  08:50:48  MTWTh--Su  israelpublictransportation02052018BSOnly:31940557_010518  israelpublictransportation02052018BSOnly:17545  israelpublictransportation02052018BSOnly:59182205
08:51:11  08:52:37  MTWTh--Su  israelpublictransportation02052018BSOnly:28536887_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182088
08:51:11  08:52:37  ----F--  israelpublictransportation02052018BSOnly:28536981_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182075
08:51:11  08:52:37  ----F--  israelpublictransportation02052018BSOnly:28536981_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182089
08:51:11  08:52:37  MTWTh--Su  israelpublictransportation02052018BSOnly:28536887_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182074
08:52:47  08:54:13  MTWTh--Su  israelpublictransportation02052018BSOnly:31936346_210518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181939
08:52:47  08:54:13  MTWTh--Su  israelpublictransportation02052018BSOnly:31936346_010518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181935
08:52:47  08:54:13  ----F--  israelpublictransportation02052018BSOnly:31936801_010518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181936
08:52:47  08:54:13  ----F--  israelpublictransportation02052018BSOnly:31936801_210518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181940
09:02:47  09:04:13  MTWTh--Su  israelpublictransportation02052018BSOnly:31936347_210518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181939
09:02:47  09:04:13  ----F--  israelpublictransportation02052018BSOnly:31936802_010518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181936
09:02:47  09:04:13  MTWTh--Su  israelpublictransportation02052018BSOnly:31936347_010518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181935
09:02:47  09:04:13  ----F--  israelpublictransportation02052018BSOnly:31936802_210518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181940
09:04:22  09:05:48  MTWTh--Su  israelpublictransportation02052018BSOnly:31940558_010518  israelpublictransportation02052018BSOnly:17545  israelpublictransportation02052018BSOnly:59182205
09:04:22  09:05:48  ----F--  israelpublictransportation02052018BSOnly:31940860_010518  israelpublictransportation02052018BSOnly:17545  israelpublictransportation02052018BSOnly:59182206
09:04:22  09:05:48  MTWTh--Su  israelpublictransportation02052018BSOnly:31940558_210518  israelpublictransportation02052018BSOnly:17545  israelpublictransportation02052018BSOnly:59182209
09:04:22  09:05:48  ----F--  israelpublictransportation02052018BSOnly:31940860_210518  israelpublictransportation02052018BSOnly:17545  israelpublictransportation02052018BSOnly:59182210
09:06:11  09:07:37  MTWTh--Su  israelpublictransportation02052018BSOnly:28536888_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182074
09:06:11  09:07:37  ----F--  israelpublictransportation02052018BSOnly:28536982_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182089
09:06:11  09:07:37  ----F--  israelpublictransportation02052018BSOnly:28536982_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182075
09:06:11  09:07:37  MTWTh--Su  israelpublictransportation02052018BSOnly:28536888_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182088
09:12:47  09:14:13  ----F--  israelpublictransportation02052018BSOnly:31936803_210518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181940
09:12:47  09:14:13  ----F--  israelpublictransportation02052018BSOnly:31936803_010518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181936
